id,ekatte,name_bg,name_en,type_prefix,obl_code,state_id/id,mun_code,mun_name,nuts3,postcode,lat,lng
bg_settlement_17991,17991,Гръблевци,Grablevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5300,42.93566,25.314153
bg_settlement_00638,00638,Армените,Armenite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5347,42.929415,25.225041
bg_settlement_02207,02207,Баевци,Baevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5304,42.811881,25.283756
bg_settlement_02419,02419,Балиновци,Balinovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5342,42.921654,25.380218
bg_settlement_03650,03650,Беломъжите,Belomazhite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5340,42.9247,25.407025
bg_settlement_04488,04488,Бобевци,Bobevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5300,42.941839,25.300364
bg_settlement_05267,05267,Болтата,Boltata,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB05,Габрово,BG322,5340,42.900222,25.397592
bg_settlement_66768,66768,Скалско,Skalsko,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5386,42.974107,25.376667
bg_settlement_66977,66977,Славейково,Slaveykovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5391,42.994891,25.359589
bg_settlement_70696,70696,Сяровци,Syarovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.935283,25.467407
bg_settlement_73465,73465,Туркинча,Turkincha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5388,43.017916,25.484795
bg_settlement_49463,49463,Муця,Mutsya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,42.959221,25.501577
bg_settlement_51439,51439,Нейчовци,Neychovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.948834,25.448079
bg_settlement_55703,55703,Пейна,Peyna,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,43.002797,25.428441
bg_settlement_56705,56705,Плачка,Plachka,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,43.014935,25.431646
bg_settlement_62726,62726,Ритя,Ritya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,42.990736,25.421091
bg_settlement_63330,63330,Руня,Runya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5397,42.979906,25.542422
bg_settlement_36261,36261,Караиванца,Karaivantsa,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5386,42.983702,25.405333
bg_settlement_36751,36751,Керека,Kereka,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5388,43.033086,25.467964
bg_settlement_40316,40316,Крънча,Krancha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,43.001334,25.481946
bg_settlement_40960,40960,Къртипъня,Kartipanya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.927484,25.467019
bg_settlement_47127,47127,Маноя,Manoya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5392,43.011306,25.565688
bg_settlement_18397,18397,Гърня,Garnya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,42.973424,25.500869
bg_settlement_20660,20660,Денчевци,Denchevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5377,43.00426,25.441203
bg_settlement_21261,21261,Длъгня,Dlagnya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5392,43.014633,25.508538
bg_settlement_21395,21395,Добрените,Dobrenite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.94144,25.456492
bg_settlement_22352,22352,Долни Върпища,Dolni Varpishta,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.935649,25.428803
bg_settlement_22397,22397,Долни Драгойча,Dolni Dragoycha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.950348,25.476113
bg_settlement_23042,23042,Доча,Docha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.942333,25.452507
bg_settlement_24133,24133,Дурча,Durcha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.919855,25.492774
bg_settlement_27276,27276,Еленците,Elentsite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5388,43.032434,25.445815
bg_settlement_32812,32812,Искра,Iskra,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.939485,25.472173
bg_settlement_35465,35465,Каломен,Kalomen,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5388,43.032469,25.427759
bg_settlement_12677,12677,Царева ливада,Tsareva livada,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.936467,25.455002
bg_settlement_14762,14762,Геня,Genya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5397,43.005789,25.494706
bg_settlement_14859,14859,Геша,Gesha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,42.981049,25.435533
bg_settlement_15357,15357,Гоздейка,Gozdeyka,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5392,43.022271,25.499984
bg_settlement_16523,16523,Горни Драгойча,Gorni Dragoycha,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5380,42.922322,25.484176
bg_settlement_17350,17350,Гостилица,Gostilitsa,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5390,43.023921,25.367876
bg_settlement_02333,02333,Балалея,Balaleya,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,42.990857,25.430946
bg_settlement_02378,02378,Балванците,Balvantsite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5388,43.019098,25.449775
bg_settlement_04068,04068,Билкини,Bilkini,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB12,Дряново,BG322,5370,42.940578,25.549366
bg_settlement_83497,83497,Шумата,Shumata,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5468,42.921345,25.073968
bg_settlement_66216,66216,Сенник,Sennik,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5450,42.988922,25.03564
bg_settlement_69417,69417,Стоките,Stokite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5462,42.863329,25.072006
bg_settlement_69451,69451,Столът,Stolat,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5452,42.931949,24.980459
bg_settlement_70799,70799,Селище,Selishte,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5462,42.854338,25.054169
bg_settlement_73434,73434,Тумбалово,Tumbalovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5464,42.864448,25.094389
bg_settlement_73763,73763,Търхово,Tarhovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5423,42.982013,25.242762
bg_settlement_77253,77253,Хирево,Hirevo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5451,42.995786,24.985833
bg_settlement_56037,56037,Петко Славейков,Petko Slaveykov,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5434,43.056347,24.971863
bg_settlement_57755,57755,Попска,Popska,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5466,42.880541,25.068972
bg_settlement_36347,36347,Карамичевци,Karamichevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5471,42.894742,25.070555
bg_settlement_36600,36600,Кастел,Kastel,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5472,42.902849,25.113808
bg_settlement_38621,38621,Корията,Koriyata,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5455,42.913691,25.029709
bg_settlement_39431,39431,Крамолин,Kramolin,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5429,43.139252,25.078151
bg_settlement_40141,40141,Крушево,Krushevo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5427,43.055343,25.150897
bg_settlement_40659,40659,Купен,Kupen,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5463,42.850641,25.117674
bg_settlement_43966,43966,Ловнидол,Lovnidol,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5423,42.996895,25.249008
bg_settlement_46509,46509,Малки Вършец,Malki Varshets,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5432,43.093463,24.975579
bg_settlement_48670,48670,Младен,Mladen,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5428,43.090128,25.189556
bg_settlement_20119,20119,Дамяново,Damyanovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5437,43.001506,24.931879
bg_settlement_20287,20287,Дебелцово,Debeltsovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5435,43.099282,25.090694
bg_settlement_21227,21227,Дисманица,Dismanitsa,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5441,42.903721,24.941779
bg_settlement_21628,21628,Добромирка,Dobromirka,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5430,43.08152,25.259717
bg_settlement_24181,24181,Душевски колиби,Dushevski kolibi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5455,42.909693,25.01132
bg_settlement_27485,27485,Енев рът,Enev rat,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5469,42.913897,25.039601
bg_settlement_32336,32336,Идилево,Idilevo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5422,43.0374,25.25268
bg_settlement_17542,17542,Градище,Gradishte,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5435,43.095945,25.013714
bg_settlement_17587,17587,Градница,Gradnitsa,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5439,42.957661,24.956423
bg_settlement_00103,00103,Агатово,Agatovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB29,Севлиево,BG322,5431,43.137614,25.00203
bg_settlement_68823,68823,Станчов хан,Stanchov han,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5367,42.814726,25.560676
bg_settlement_73403,73403,Трявна,Tryavna,гр.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5350,42.866101,25.491912
bg_settlement_51562,51562,Никачковци,Nikachkovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5365,42.873066,25.591458
bg_settlement_61649,61649,Раевци,Raevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5363,42.867525,25.600752
bg_settlement_62267,62267,Рачовци,Rachovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5350,42.898607,25.467981
bg_settlement_48581,48581,Миховци,Mihovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5365,42.876197,25.587396
bg_settlement_21378,21378,Добревци,Dobrevtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5365,42.891895,25.500383
bg_settlement_23594,23594,Драндарите,Drandarite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5363,42.85514,25.605891
bg_settlement_24606,24606,Дървари,Darvari,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5350,42.854632,25.54718
bg_settlement_32041,32041,Иван Димов,Ivan Dimov,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5363,42.848963,25.59295
bg_settlement_10519,10519,Велково,Velkovo,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5365,42.876923,25.592151
bg_settlement_11507,11507,Владовци,Vladovtsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5365,42.919488,25.560054
bg_settlement_11956,11956,Войниците,Voynitsite,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5350,42.903676,25.472766
bg_settlement_02563,02563,Бангейци,Bangeytsi,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5351,42.84962,25.451244
bg_settlement_03513,03513,Белица,Belitsa,с.,GAB,tk_loan_management_bg.state_bg_GAB,GAB35,Трявна,BG322,5363,42.852064,25.579359
bg_settlement_30380,30380,Могилино,Mogilino,с.,RSE,tk_loan_management_bg.state_bg_RSE,RSE08,Две могили,BG323,7165,43.444273,25.976991
bg_settlement_54417,54417,Острово,Ostrovo,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ11,Завет,BG324,7326,43.685322,26.606954
bg_settlement_24150,24150,Духовец,Duhovets,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ14,Исперих,BG324,7435,43.668665,27.001234
bg_settlement_72337,72337,Тертер,Terter,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ16,Кубрат,BG324,7322,43.887988,26.557976
bg_settlement_65992,65992,Сейдол,Seydol,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7282,43.402255,26.51043
bg_settlement_66593,66593,Синя вода,Sinya voda,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7287,43.405464,26.56882
bg_settlement_47038,47038,Манастирско,Manastirsko,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7285,43.421676,26.546878
bg_settlement_47041,47041,Манастирци,Manastirtsi,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7292,43.352452,26.636322
bg_settlement_24092,24092,Бели Лом,Beli Lom,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7293,43.429486,26.719732
bg_settlement_10759,10759,Веселина,Veselina,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7289,43.457687,26.68509
bg_settlement_17066,17066,Гороцвет,Gorotsvet,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7288,43.435288,26.6372
bg_settlement_17498,17498,Градина,Gradina,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ17,Лозница,BG324,7239,43.44297,26.569588
bg_settlement_80724,80724,Черковна,Cherkovna,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7252,43.605867,26.64793
bg_settlement_87624,87624,Ясеновец,Yasenovets,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7250,43.568789,26.62829
bg_settlement_54420,54420,Островче,Ostrovche,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7238,43.439212,26.503917
bg_settlement_61385,61385,Радинград,Radingrad,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7245,43.526633,26.599199
bg_settlement_37109,37109,Киченица,Kichenitsa,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7243,43.603921,26.507523
bg_settlement_43760,43760,Липник,Lipnik,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7242,43.588833,26.53069
bg_settlement_24829,24829,Дянково,Dyankovo,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ26,Разград,BG324,7270,43.621566,26.597669
bg_settlement_65276,65276,Самуил,Samuil,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7454,43.510181,26.73906
bg_settlement_77517,77517,Хума,Huma,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7457,43.464841,26.733878
bg_settlement_77579,77579,Хърсово,Harsovo,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7451,43.562282,26.769109
bg_settlement_58877,58877,Пчелина,Pchelina,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7438,43.610118,26.936978
bg_settlement_39815,39815,Кривица,Krivitsa,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7456,43.513555,26.787821
bg_settlement_29218,29218,Желязковец,Zhelyazkovets,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7455,43.512074,26.699088
bg_settlement_11449,11449,Владимировци,Vladimirovtsi,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7440,43.626155,26.864822
bg_settlement_15761,15761,Голям извор,Golyam izvor,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7459,43.566944,26.721074
bg_settlement_04666,04666,Богданци,Bogdantsi,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7449,43.610032,26.81327
bg_settlement_04741,04741,Богомилци,Bogomiltsi,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ29,Самуил,BG324,7458,43.494882,26.732866
bg_settlement_27156,27156,Езерче,Ezerche,с.,RAZ,tk_loan_management_bg.state_bg_RAZ,RAZ36,Цар Калоян,BG324,7274,43.555878,26.307362
bg_settlement_32490,32490,Изворско,Izvorsko,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9154,43.294742,27.769908
bg_settlement_11702,11702,Водица,Voditsa,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9141,43.369201,27.734864
bg_settlement_53093,53093,Оборище,Oborishte,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR09,Вълчи дол,BG331,9147,43.447137,27.661167
bg_settlement_07034,07034,Булаир,Bulair,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR13,Долни чифлик,BG331,9115,42.896663,27.447536
bg_settlement_51584,51584,Николаевка,Nikolaevka,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9172,43.354518,27.674578
bg_settlement_58654,58654,Просечен,Prosechen,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9175,43.294259,27.64114
bg_settlement_43222,43222,Левски,Levski,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9171,43.315346,27.666417
bg_settlement_23858,23858,Дръндар,Drandar,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9173,43.361884,27.630836
bg_settlement_32528,32528,Изгрев,Izgrev,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9176,43.296456,27.696082
bg_settlement_35376,35376,Калиманци,Kalimantsi,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9177,43.27759,27.72225
bg_settlement_02662,02662,Баново,Banovo,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR26,Суворово,BG331,9144,43.264544,27.677665
bg_settlement_51826,51826,Новаково,Novakovo,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9149,43.355109,27.829
bg_settlement_53691,53691,Орешак,Oreshak,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9151,43.301687,27.91298
bg_settlement_39983,39983,Крумово,Krumovo,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9149,43.390209,27.784483
bg_settlement_44519,44519,Любен Каравелово,Lyuben Karavelovo,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9148,43.343651,27.774069
bg_settlement_31334,31334,Зорница,Zornitsa,с.,VAR,tk_loan_management_bg.state_bg_VAR,VAR02,Аксаково,BG331,9156,43.329732,27.731406
bg_settlement_69300,69300,Стожер,Stozher,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB15,Добрич-селска,BG332,9350,43.434161,27.823502
bg_settlement_20359,20359,Дебрене,Debrene,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB15,Добрич-селска,BG332,9353,43.388157,27.86445
bg_settlement_80772,80772,Черна,Cherna,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9773,43.463277,26.88318
bg_settlement_67283,67283,Сливак,Slivak,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9784,43.446943,26.939785
bg_settlement_68802,68802,Становец,Stanovets,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9952,43.496796,27.038926
bg_settlement_70099,70099,Студеница,Studenitsa,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9768,43.450437,26.750765
bg_settlement_72285,72285,Тервел,Tervel,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9769,43.42748,26.758296
bg_settlement_72401,72401,Тимарево,Timarevo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9785,43.401904,26.890083
bg_settlement_73050,73050,Трем,Trem,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9764,43.446824,26.807319
bg_settlement_61697,61697,Развигорово,Razvigorovo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9790,43.396626,26.839672
bg_settlement_21289,21289,Длъжко,Dlazhko,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9789,43.385677,26.862105
bg_settlement_21405,21405,Добри Войниково,Dobri Voynikovo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9782,43.439423,26.858823
bg_settlement_27067,27067,Единаковци,Edinakovtsi,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9792,43.420314,26.815307
bg_settlement_29341,29341,Живково,Zhivkovo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9794,43.443109,27.020345
bg_settlement_30421,30421,Звегор,Zvegor,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9791,43.395862,26.807952
bg_settlement_32250,32250,Иглика,Iglika,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9797,43.465355,27.002599
bg_settlement_35417,35417,Калино,Kalino,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9795,43.472697,26.980234
bg_settlement_11257,11257,Висока поляна,Visoka polyana,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9765,43.468719,26.775031
bg_settlement_12663,12663,Върбак,Varbak,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9781,43.388106,26.932597
bg_settlement_14516,14516,Хитрино,Hitrino,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9780,43.425701,26.91458
bg_settlement_02244,02244,Байково,Baykovo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9767,43.459615,26.838011
bg_settlement_04430,04430,Близнаци,Bliznatsi,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU11,Хитрино,BG333,9787,43.472258,26.947558
bg_settlement_66531,66531,Сини вир,Sini vir,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9950,43.539071,27.052682
bg_settlement_73554,73554,Тъкач,Takach,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9953,43.59132,27.035247
bg_settlement_51158,51158,Наум,Naum,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9962,43.608142,27.018268
bg_settlement_37232,37232,Климент,Kliment,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9970,43.624894,27.005843
bg_settlement_44865,44865,Лятно,Lyatno,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9948,43.549585,27.107558
bg_settlement_18188,18188,Гусла,Gusla,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9969,43.666983,27.055617
bg_settlement_21960,21960,Долина,Dolina,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU18,Каолиново,BG333,9947,43.535798,27.115524
bg_settlement_77582,77582,Хърсово,Harsovo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU21,Никола Козлево,BG333,9937,43.519483,27.191034
bg_settlement_63269,63269,Ружица,Ruzhitsa,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU21,Никола Козлево,BG333,9954,43.552508,27.16489
bg_settlement_39548,39548,Красен дол,Krasen dol,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU21,Никола Козлево,BG333,9935,43.504311,27.266337
bg_settlement_66353,66353,Сечище,Sechishte,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU22,Нови пазар,BG333,9923,43.407981,27.267611
bg_settlement_56486,56486,Писарево,Pisarevo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU22,Нови пазар,BG333,9927,43.486257,27.308328
bg_settlement_58027,58027,Правенци,Praventsi,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU22,Нови пазар,BG333,9945,43.431826,27.074898
bg_settlement_58205,58205,Преселка,Preselka,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU22,Нови пазар,BG333,9922,43.433957,27.282691
bg_settlement_48386,48386,Мировци,Mirovtsi,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU22,Нови пазар,BG333,9921,43.449679,27.23726
bg_settlement_03126,03126,Беджене,Bedzhene,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU22,Нови пазар,BG333,9924,43.448242,27.265996
bg_settlement_87610,87610,Ясенково,Yasenkovo,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU07,Венец,BG333,9777,43.547595,26.836294
bg_settlement_69729,69729,Страхилица,Strahilitsa,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU07,Венец,BG333,9774,43.474859,26.914596
bg_settlement_54119,54119,Осеновец,Osenovets,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU07,Венец,BG333,9753,43.571206,26.942541
bg_settlement_36155,36155,Капитан Петко,Kapitan Petko,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU07,Венец,BG333,9770,43.490607,26.874409
